"name";"type";"country"
"93式空对舰导弹（ASM-2）";"空舰导弹";"日本"
"C-704KD空射反舰导弹";"空舰导弹";"中国"
"CM-400AKG导弹";"空舰导弹";"中国"
"鹰击-81空射型导弹";"空舰导弹";"中国"
"91式空对舰导弹（ASM-1C）";"空舰导弹";"日本"
"Kh-59空地导弹";"空舰导弹";"苏/俄"
"RBS-15F“尔布斯”空舰导弹";"空舰导弹";"瑞典"
"“迦伯列”3空舰导弹";"空舰导弹";"以色列"
"Kh-29(AS-14)空地(舰)导弹";"空舰导弹";"苏/俄"
"“飞鱼”空舰导弹";"空舰导弹";"法国"
"P.3T/海鹰（Sea Eagle）";"空舰导弹";"英国"
"Hs293空舰导弹";"空舰导弹";"德国"
"AS34/鸬鹚空舰导弹";"空舰导弹";"德国"
"CL-843海鸥（Sea Skua ASM）空舰导弹 ";"空舰导弹";"英国"
"Kh-31系列空舰导弹";"空舰导弹";"苏/俄"
"Hs.293空舰导弹";"空舰导弹";"德国"
"X-1（Fritz X) ";"空舰导弹";"德国"
"ASM-3空舰导弹 ";"空舰导弹";"日本"
"爱吐斯（Airtos）空舰导弹";"空舰导弹";"意大利"
"X-41反舰导弹";"空舰导弹";"苏/俄"
"X-31Ⅱ/X-31A(AS-12)反辐射/反舰导弹";"空舰导弹";"苏/俄"
"“阿斯姆”-1/80式空舰导弹";"空舰导弹";"日本"
"罗伯特RB04（Robot RB04） 空舰导弹";"空舰导弹";"瑞典"
"K-12Б 空航导弹";"空舰导弹";"苏/俄"
"鹰击201（C-201）岸舰，舰舰导弹";"岸舰导弹";"中国"
"79式“重马特”反坦克导弹";"岸舰导弹";"日本"
"海鹰-1甲(HY-1A）岸/舰舰导弹";"岸舰导弹";"中国"
"RBS15型反舰导弹";"岸舰导弹";"瑞典"
"海鹰-4(HY-4/C-201W) 岸舰导弹";"岸舰导弹";"中国"
"尔布斯15 -3 ";"岸舰导弹";"瑞典"
"3M54E俱乐部反舰导弹";"岸舰导弹";"苏/俄"
"88式岸对舰导弹（SSM-1）";"岸舰导弹";"日本"
"海鹰－2(HY-2/C-201)岸舰导弹";"岸舰导弹";"中国"
"KAM-9反坦克导弹";"岸舰导弹";"日本"
"海鹰-2甲(HY-2A）岸舰导弹";"岸舰导弹";"中国"
"“布拉莫斯”超声速反舰导弹";"舰舰导弹";"印度"
"鹰击-7(YJ-1/C-701)轻型反舰导弹";"舰舰导弹";"中国"
"海鹰-2乙（HY-2B）反舰导弹";"舰舰导弹";"中国"
"海鹰－1J(HY-1J）反舰导弹";"舰舰导弹";"中国"
"鹰击-83（YJ-83/C-803）反舰导弹";"舰舰导弹";"中国"
"鹰击1(YJ-1/C-101)舰载反舰导弹";"舰舰导弹";"中国"
"鹰击-8A（YJ-8A/C-801）反舰导弹";"舰舰导弹";"中国"
"上游-2反舰导弹";"舰舰导弹";"中国"
"海鹰-1(HY-1）反舰导弹";"舰舰导弹";"中国"
"海鹰-3（HY-3/C-301）反舰导弹";"舰舰导弹";"中国"
"鹰击301（C-301）反舰导弹";"舰舰导弹";"中国"
"“上游”-1/“上游”-1甲舰舰导弹";"舰舰导弹";"中国"
"鹰击801反舰导弹";"舰舰导弹";"中国"
"鹰击-12(YJ-12/CM-400AKG)超音速反舰导弹";"舰舰导弹";"中国"
"C-704反舰导弹 ";"舰舰导弹";"中国"
"鹰击802（C-802）反舰导弹武器系统";"舰舰导弹";"中国"
"鹰击-91(YJ-91/C-901)高速反辐射/反舰导弹";"舰舰导弹";"中国"
"鹰击803反舰导弹";"舰舰导弹";"中国"
"雄风-1舰舰导弹";"舰舰导弹";"中国"
"UUN-125“海长矛”潜潜导弹";"舰舰导弹";"美国"
"长剑-10/东海-10巡航导弹";"舰舰导弹";"中国"
"飞鱼式反舰导弹（Exocet)";"舰舰导弹";"法国"
"3M-80MBE“白蛉”超音速反舰导弹 ";"舰舰导弹";"苏/俄"
"C802A反舰导弹（鹰击82）";"舰舰导弹";"中国"
"P-700花岗岩（Granit)（SS-N-19）反舰导弹";"舰舰导弹";"苏/俄"
"企鹅反舰导弹";"舰舰导弹";"挪威"
"AGM-84捕鱼叉（Harpoon）";"舰舰导弹";"美国"
"奥托马特导弹";"舰舰导弹";"法国"
"特塞奥（Teseo ）舰舰导弹";"舰舰导弹";"法国"
"NSM隐形反舰导弹";"舰舰导弹";"挪威"
"意大利“火星”反舰导弹";"舰舰导弹";"意大利"
"3M54 俱乐部（SS-N-27炎热）";"舰舰导弹";"苏/俄"
"P-800“红宝石”（SS-N-26）反舰导弹 ";"舰舰导弹";"苏/俄"
"“天王星”反舰导弹";"舰舰导弹";"苏/俄"
"90式舰对舰导弹（SSM-1B）";"舰舰导弹";"日本"
"BGM-109B战斧反舰导弹";"舰舰导弹";"美国"
"奥托马特反舰导弹";"舰舰导弹";"意大利"
"Teseo-Mk2“特塞奥”反舰导弹";"舰舰导弹";"意大利"
"C602反舰导弹（鹰击-62）";"舰舰导弹";"中国"
"“红鲨鱼”反潜导弹";"舰舰导弹";"韩国"
"RUR-5A""阿斯洛克""舰潜导弹";"舰舰导弹";"美国"
"Kh-35“天王星”反舰导弹";"舰舰导弹";"苏/俄"
"雄风-3反舰导弹";"舰舰导弹";"中国"
"Х-35(AS-17)反舰导弹";"舰舰导弹";"苏/俄"
"雄风-2反舰导弹";"舰舰导弹";"中国"
"美国国家航空航天局（NASA）";"航天机构";"美国"
"印度空间研究组织（ISRO）";"航天机构";"印度"
"巴西航天局(AEB)";"航天机构";"巴西"
"中国国家航天局(CNSA)";"航天机构";"中国"
"俄罗斯联邦航天局（RKA/ROSKOSMOS）";"航天机构";"苏/俄"
"加拿大航天局（CSA）";"航天机构";"加拿大"
"日本宇宙航空研究开发机构（JAXA)";"航天机构";"日本"
"欧洲航天局（ESA）";"航天机构";"欧盟"
"猎鹰运载火箭";"运载火箭";"美国"
"阿丽亚娜1号-4号";"运载火箭";"法国"
"阿丽亚娜5号";"运载火箭";"英国"
"德尔塔4(DeltaⅣ)运载火箭";"运载火箭";"美国"
"米诺陶运载火箭/人牛怪运载火箭";"运载火箭";"美国"
"长征七号运载火箭";"运载火箭";"中国"
"阿特拉斯1号-3号";"运载火箭";"美国"
"飞马座XL（Pegasus XL）运载火箭";"运载火箭";"美国"
"长征五号运载火箭";"运载火箭";"中国"
"德尔塔2 ";"运载火箭";"美国"
"第聂伯（DneprSS-18/SatanR-36M）运载火箭";"运载火箭";"苏/俄"
"阿特拉斯5";"运载火箭";"美国"
"对地静止卫星运载火箭";"运载火箭";"印度"
"长征运载火箭";"运载火箭";"中国"
"钻石运载火箭";"运载火箭";"法国"
"N-Ⅰ/N-Ⅱ型运载火箭";"运载火箭";"日本"
"N-1(G-1e/SL-15)运载火箭";"运载火箭";"苏/俄"
"J-1运载火箭";"运载火箭";"日本"
"M-V运载火箭";"运载火箭";"日本"
"质子号 重型运载火箭";"运载火箭";"苏/俄"
"黑箭（Black Arrow）运载火箭";"运载火箭";"英国"
"H-Ⅱ运载火箭 ";"运载火箭";"日本"
"宇宙3M运载火箭";"运载火箭";"苏/俄"
"能源号运载火箭";"运载火箭";"苏/俄"
"起飞1号运载火箭";"运载火箭";"苏/俄"
"呼啸号运载火箭";"运载火箭";"苏/俄"
"极轨卫星运载火箭（PSLV，Polar Satellite Launch Vehicle）";"运载火箭";"印度"
"欧罗巴（Europa）型运载火箭";"运载火箭";"英国"
"长征二号运载火箭";"运载火箭";"中国"
"沙维特运载火箭";"运载火箭";"以色列"
"长征一号运载火箭";"运载火箭";"中国"
"长征三号运载火箭";"运载火箭";"中国"
"金牛座运载火箭";"运载火箭";"美国"
"天箭号运载火箭";"运载火箭";"苏/俄"
"旋风号运载火箭";"运载火箭";"苏/俄"
"联盟号运载火箭";"运载火箭";"苏/俄"
"波浪号";"运载火箭";"苏/俄"
"天顶号";"运载火箭";"苏/俄"
"长征六号运载火箭";"运载火箭";"中国"
"长征四号运载火箭";"运载火箭";"中国"
"织女星";"运载火箭";"法国"
" “欧罗巴2号运载火箭的综合发射设施（ELA-1）";"航天基地";"英国"
"奥德赛海上发射平台";"航天基地";"美国"
"太原卫星发射中心";"航天基地";"中国"
"阿拉斯加航天基地 ";"航天基地";"美国"
"种子岛航天中心";"航天基地";"日本"
"内之浦（Uchinoura）航天中心";"航天基地";"日本"
"斯沃博德内航天中心";"航天基地";"苏/俄"
"美国太空港（Spaceport America，原名西南部太空港）";"航天基地";"美国"
"库鲁发射场（Centre Spatia1Guyanais，圭亚那太空中心）";"航天基地";"法国"
"普列谢茨克航天发射基地（Plesetsk）";"航天基地";"苏/俄"
"达万航天中心";"航天基地";"印度"
"卡瓦佳林（kawajalsin）发射场";"航天基地";"美国"
"拜科努尔航天控制中心 ";"航天基地";"哈萨克斯坦"
"文昌卫星发射中心";"航天基地";"中国"
"卡纳维拉尔角空军机场 ";"航天基地";"美国"
"阿尔坎塔拉发射中心 ";"航天基地";"巴西"
"酒泉卫星发射中心双城子";"航天基地";"中国"
"西昌卫星发射中心（XSLC）";"航天基地";"中国"
"卡普斯京亚尔(Kapustin Yar)导弹发射场";"航天基地";"苏/俄"
"斯普特尼克2号（Sputnik2，PS-2）";"技术试验卫星";"苏/俄"
"实践四号卫星（SJ-4）";"技术试验卫星";"中国"
"IKONOS ";"技术试验卫星";"美国"
"深空1号卫星";"技术试验卫星";"美国"
"阿蒂米斯中继卫星";"技术试验卫星";"意大利"
"实践一号卫星";"技术试验卫星";"中国"
"隼（Hayabusa，Muses-C）近距离观测任务";"技术试验卫星";"日本"
"实践2号卫星";"技术试验卫星";"中国"
"实践12号卫星";"技术试验卫星";"中国"
"激光干涉仪空间天线开拓者";"技术试验卫星";"美国"
"PROBA卫星";"技术试验卫星";"比利时"
"轨道快车卫星";"技术试验卫星";"美国"
"实践9号卫星";"技术试验卫星";"中国"
"实践5号卫星";"技术试验卫星";"中国"
"实践7号卫星";"技术试验卫星";"中国"
"实践8号卫星";"技术试验卫星";"中国"
"实践6号卫星";"技术试验卫星";"中国"
"实践11号卫星";"技术试验卫星";"中国"
"国防卫星通信系统（DSCS） ";"军事卫星";"美国"
"TACSCATI卫星";"军事卫星";"美国"
"Oko眼睛（US-KS）卫星系统";"军事卫星";"苏/俄"
"地平线（Ofeq）卫星系统";"军事卫星";"以色列"
"先进极高频AEHF";"军事卫星";"美国"
"DMSP国防气象卫星";"军事卫星";"美国"
"“科罗娜”卫星";"军事卫星";"美国"
"SBIRS（天基红外系统）";"军事卫星";"美国"
"国防支援计划（DSP）";"军事卫星";"美国"
"MSX中途空间试验卫星";"军事卫星";"美国"
"Araks侦察卫星";"军事卫星";"苏/俄"
"COSMO-SkyMed";"军事卫星";"意大利"
"SAR-Lupe雷达侦察卫星";"军事卫星";"德国"
"空间跟踪和监视系统（STSS，SBIRS-Low）";"军事卫星";"美国"
"西克拉尔（Sicral）军事卫星系统";"军事卫星";"意大利"
"Radarsat雷达卫星";"军事卫星";"加拿大"
"TerraSAR-X雷达卫星";"军事卫星";"德国"
"Kompsat ";"军事卫星";"韩国"
"Koreasat通讯卫星";"军事卫星";"韩国"
"天网5（Skynet 5）军事通信卫星";"军事卫星";"英国"
"山雀（Parus）卫星";"军事卫星";"苏/俄"
"X射线天文台";"科学卫星";"美国"
"流浪者7号 飞行器";"科学卫星";"美国"
"红外线天文卫星";"科学卫星";"美国"
"Cluster Ⅱ卫星";"科学卫星";"德国"
"SOHO太阳／太阳风观测卫星";"科学卫星";"美国"
"哈勃太空望远镜";"科学卫星";"美国"
"宇宙背景探测器（COBE）";"科学卫星";"美国"
"Hipparcos (欧洲航天局) ";"科学卫星";"英国"
"金星先锋1号";"科学卫星";"美国"
"日出（Hinode，Solar-B）太阳观测卫星";"科学卫星";"美国"
"朱雀天文卫星";"科学卫星";"日本"
"探索者1号（Explorer）地球轨道卫星";"科学卫星";"美国"
"雨燕卫星（Swift Gamma-Ray Burst Mission）";"科学卫星";"美国"
"亚毫米波(SWAS)天文卫星";"科学卫星";"美国"
"威尔金森各向异性探测器";"科学卫星";"美国"
"“双星”计划";"科学卫星";"中国"
"STEREO双太阳观测卫星";"科学卫星";"美国"
"詹姆斯·韦伯空间望远镜（JWST）";"科学卫星";"美国"
"红外线宇宙天文台（ISO）";"科学卫星";"法国"
"国际伽玛射线天体物理实验室";"科学卫星";"意大利"
"太阳辐射和气候实验卫星(SORCE)";"科学卫星";"美国"
"伽利略号轨道卫星";"科学卫星";"美国"
"广域红外探测器";"科学卫星";"美国"
"西弥斯";"科学卫星";"美国"
"BepiColombo";"科学卫星";"英国"
"卡西尼";"科学卫星";"美国"
"云探测卫星";"科学卫星";"美国"
"恒星微变与振荡（MOST）科学卫星";"科学卫星";"加拿大"
"新地平线";"科学卫星";"美国"
"牛顿X射线多镜望远镜";"科学卫星";"英国"
"AGILE";"科学卫星";"意大利"
"斯必泽（Spitzer）太空望远镜";"科学卫星";"美国"
"光亮号（Akari）红外天文卫星 ";"科学卫星";"日本"
"尤里西斯";"科学卫星";"美国"
"太阳风";"科学卫星";"美国"
"罗西X射线时变探索者（RXTE）卫星";"科学卫星";"美国"
"COROT天文卫星";"科学卫星";"美国"
"重力探测器B ";"科学卫星";"美国"
" FUSE天文卫星";"科学卫星";"美国"
"赫谢尔（Herschel）太空望远镜";"科学卫星";"美国"
"TIMED大气观测卫星";"科学卫星";"美国"
"GALEX（星系演化探测卫星）";"科学卫星";"美国"
"GRACE(重力场恢复与气候实验卫星)";"科学卫星";"美国"
"GLAST ";"科学卫星";"美国"
"IMAGE 探测器";"科学卫星";"美国"
"HETE-2（高能瞬间探测器2）卫星";"科学卫星";"美国"
"ETS Ⅷ";"科学卫星";"日本"
"极地冰盖探测卫星（Cryosat）";"科学卫星";"法国"
"UARS高层大气研究卫星";"科学卫星";"美国"
"闪电（Molniya）卫星系统";"应用卫星";"苏/俄"
"Telstar 1通讯卫星";"应用卫星";"美国"
"CBERS 资源卫星";"应用卫星";"中国"
"泰罗斯1号气象卫星";"应用卫星";"美国"
"遥感卫星1号";"应用卫星";"中国"
"辛科姆1-3号 地球同步通信卫星";"应用卫星";"美国"
"CARTOSAT立体视觉地球观测卫星";"应用卫星";"印度"
"全球定位系统（GPS ）";"应用卫星";"美国"
"风云2号";"应用卫星";"中国"
"斯普特尼克1号人造轨道卫星";"应用卫星";"苏/俄"
"Glonass 全球导航卫星系统";"应用卫星";"苏/俄"
"太阳神Helios光学监视卫星";"应用卫星";"法国"
"AMOS通信卫星";"应用卫星";"以色列"
"Americom(AMC)通信卫星";"应用卫星";"美国"
"AISAT地球遥感卫星";"应用卫星";"英国"
"中间层冰云高层大气物理学研究卫星";"应用卫星";"美国"
"风云一号气象卫星 ";"应用卫星";"中国"
"“大地”号地球观测卫星";"应用卫星";"日本"
"Aura(原称EOS／Chem-1)";"应用卫星";"美国"
"水瓶座";"应用卫星";"美国"
"风云二号气象卫星";"应用卫星";"中国"
"Aqua";"应用卫星";"美国"
"CALIPSO遥感卫星";"应用卫星";"美国"
"科里奥利实验卫星";"应用卫星";"美国"
"指南针2号复杂轨道磁-等离子体自主卫星";"应用卫星";"苏/俄"
"陆地卫星（Landsat）";"应用卫星";"美国"
"IRS（印度遥感勘测卫星）";"应用卫星";"印度"
"詹森1号";"应用卫星";"美国"
"GOES地球同步运行环境卫星";"应用卫星";"美国"
"Meteosat/MSG 同步气象卫星";"应用卫星";"法国"
"EROS A地球遥感观测卫星";"应用卫星";"以色列"
"“环境间谍”（Envisat）";"应用卫星";"英国"
"Kalpana( MetSat-1 )气象卫星";"应用卫星";"印度"
"流星近地轨道气象卫星";"应用卫星";"苏/俄"
"灾难监视星座";"应用卫星";"英国"
"ERS欧洲遥感勘测卫星";"应用卫星";"英国"
"风云三号气象卫星";"应用卫星";"中国"
"Anik(加拿大电视卫星)";"应用卫星";"加拿大"
"信使（Gonets）中轨道小型卫星通信系统";"应用卫星";"苏/俄"
"阿拉伯（Arabsat）卫星";"应用卫星";"阿联酋"
"地平线（Gorizont）通信卫星";"应用卫星";"苏/俄"
"风云四号气象卫星";"应用卫星";"中国"
"冰云和地面高度卫星";"应用卫星";"美国"
"亚太（APSTAR）卫星";"应用卫星";"中国"
"“向日葵”气象卫星";"应用卫星";"日本"
"Hispasat通信卫星";"应用卫星";"西班牙"
"GIOVE（伽利略在轨验证部件卫星）";"应用卫星";"欧盟"
"全球星近地轨道通信星座";"应用卫星";"美国"
"B-SAT通信卫星";"应用卫星";"日本"
"INSAT印度国内卫星";"应用卫星";"印度"
"铱星系统";"应用卫星";"美国"
"”热鸟“通信卫星";"应用卫星";"欧盟"
"JCSAT卫星";"应用卫星";"日本"
"国际海事卫星组织（Inmarsat）";"应用卫星";"英国"
"Brasilsat 通信卫星";"应用卫星";"巴西"
"亚洲卫星（AsiaSat）";"应用卫星";"美国"
"国际通信卫星公司";"应用卫星";"美国"
"ASTRA(国际)通信卫星";"应用卫星";"卢森堡"
"鑫诺一号(SINNO)卫星";"应用卫星";"法国"
"新型ICO卫星";"应用卫星";"美国"
"DIRECTV";"应用卫星";"美国"
"Nilesat通信卫星";"应用卫星";"埃及"
"阿根廷商业人造卫星通信系统";"应用卫星";"阿根廷"
"Nimiq加拿大通信卫星";"应用卫星";"加拿大"
"北斗卫星导航系统";"应用卫星";"中国"
"东方红三号";"应用卫星";"中国"
"东方红一号";"应用卫星";"中国"
"Measat通信卫星 ";"应用卫星";"马来西亚"
"Orbcomm轨道通讯系统";"应用卫星";"美国"
"多功能传送卫星MTSAT";"应用卫星";"日本"
"东方红二号";"应用卫星";"中国"
"荷兰New Skies通信卫星";"应用卫星";"荷兰"
"欧洲之星1号通信卫星";"应用卫星";"英国"
"快车（Express）通信卫星";"应用卫星";"苏/俄"
"遥感卫星2号";"应用卫星";"中国"
"银河（Gaiaxy）（国际）通信卫星";"应用卫星";"美国"
"东方红四号";"应用卫星";"中国"
"中星（ChinaSat)通信卫星";"应用卫星";"中国"
"东方红五号";"应用卫星";"中国"
"遥感卫星13号";"应用卫星";"中国"
"遥感卫星4号";"应用卫星";"中国"
"环境1号";"应用卫星";"中国"
"Eutelsat通信卫星";"应用卫星";"法国"
"遥感卫星3号";"应用卫星";"中国"
"Superbird通信卫星";"应用卫星";"日本"
"Spaceway通信卫星";"应用卫星";"美国"
"格鲁达1号（Garuda-1，亚洲蜂窝卫星）";"应用卫星";"印度"
"Terra对地观测卫星";"应用卫星";"美国"
"Thaicom通信卫星";"应用卫星";"泰国"
"TRMM热带降雨测量任务卫星";"应用卫星";"美国"
"SMOS";"应用卫星";"法国"
"Topex/Poseidon海洋环流测量卫星";"应用卫星";"美国"
"SPOT（地球观测卫星系统）";"应用卫星";"法国"
"天狼星国际通信卫星";"应用卫星";"美国"
"TDRS通信卫星";"应用卫星";"美国"
"TopSat试验地球成像卫星";"应用卫星";"英国"
"XM Radio通信卫星";"应用卫星";"美国"
"遥感卫星18号";"应用卫星";"中国"
"“鑫诺六号”通信广播卫星";"应用卫星";"中国"
"Thuraya通信卫星";"应用卫星";"美国"
"OrbView遥感地球图像卫星";"应用卫星";"美国"
"遥感卫星17号";"应用卫星";"中国"
"鑫诺四号卫星";"应用卫星";"中国"
"遥感卫星5号 ";"应用卫星";"中国"
"美国国家海洋大气管理局极轨道环境卫星";"应用卫星";"美国"
"Thor挪威通信卫星";"应用卫星";"挪威"
"鑫诺2号";"应用卫星";"中国"
"遥感卫星14号";"应用卫星";"中国"
"遥感卫星15号";"应用卫星";"中国"
"鑫诺五号(中星10号)卫星";"应用卫星";"中国"
"遥感卫星9号";"应用卫星";"中国"
"遥感卫星12号";"应用卫星";"中国"
"遥感卫星8号";"应用卫星";"中国"
"遥感卫星6号";"应用卫星";"中国"
"遥感卫星16号";"应用卫星";"中国"
"遥感卫星10号";"应用卫星";"中国"
"资源1号卫星";"应用卫星";"中国"
"遥感卫星7号 ";"应用卫星";"中国"
"遥感卫星11号";"应用卫星";"中国"
"鑫诺3号";"应用卫星";"中国"
"资源2号卫星";"应用卫星";"中国"
"资源3号卫星";"应用卫星";"中国"
"“玉兔号”月球车";"空间探测器";"中国"
"先驱者10号";"空间探测器";"美国"
"月神17号";"空间探测器";"苏/俄"
"SMART-1（小型先进技术研究任务1号）";"空间探测器";"瑞典"
"水手10号（Mariner10）飞行器";"空间探测器";"美国"
"海盗（Viking）探测器";"空间探测器";"美国"
"金星9号";"空间探测器";"苏/俄"
"水手4号";"空间探测器";"美国"
"尼尔-舒梅克飞行器";"空间探测器";"美国"
"月神3号（Luna 3，自动行星际站/Lunik3）";"空间探测器";"苏/俄"
"“航行者”飞行器";"空间探测器";"美国"
"水手9号";"空间探测器";"美国"
"织女（Vega）哈雷彗星探测器 ";"空间探测器";"苏/俄"
"深度撞击探测器";"空间探测器";"美国"
"月神9号";"空间探测器";"苏/俄"
"月神16号";"空间探测器";"苏/俄"
"月球勘测轨道卫星";"空间探测器";"美国"
"国际日地探测卫星3号/国际彗星探测器";"空间探测器";"美国"
"惠更斯着陆探测器";"空间探测器";"法国"
"乔托（Giotto）号探测器(欧洲） ";"空间探测器";"英国"
"水手2号（Mariner 2）";"空间探测器";"美国"
"勘测者1号";"空间探测器";"美国"
"金星先锋2号空间探测器";"空间探测器";"美国"
"拂晓号探测器";"空间探测器";"美国"
"星尘（Stardust）飞行器";"空间探测器";"美国"
"伽利略号探测器";"空间探测器";"美国"
"火星勘测轨道卫星（Mars Reconnaissance Oribiter，MRO）";"空间探测器";"美国"
"火星快车（Mars Express）火星轨道卫星";"空间探测器";"美国"
"磁尾探测卫星";"空间探测器";"美国"
"火星探测漫游者（“精神”号和“勇气”号）";"空间探测器";"美国"
"火星探路者";"空间探测器";"美国"
"过渡区和日冕探测器";"空间探测器";"美国"
"麦哲伦探测器";"空间探测器";"美国"
"火星全球勘测者";"空间探测器";"美国"
"火星奥德赛火星轨道卫星";"空间探测器";"美国"
"起源号可膨胀式空间飞行器（Genesis）";"空间探测器";"美国"
"罗塞塔/菲莱彗星轨道卫星／登陆器";"空间探测器";"美国"
"Chandryaan-1月球轨道卫星";"空间探测器";"印度"
"“凤凰”号航天探测器";"空间探测器";"美国"
"拉马弟(RHESSI)高能太阳分光镜成像卫星";"空间探测器";"美国"
"月亮女神（SELENE，Kaguya）";"空间探测器";"日本"
"开普勒太空望远镜";"空间探测器";"美国"
"金星快车";"空间探测器";"法国"
"普朗克（Planck）探测器";"空间探测器";"法国"
"嫦娥一号";"空间探测器";"中国"
"极光";"空间探测器";"美国"
"ACE";"空间探测器";"美国"
"FAST（极光快速摄影探测卫星）";"空间探测器";"美国"
"先驱者0号";"空间探测器";"美国"
"起源号（Genesis）空间飞行器 ";"空间探测器";"美国"
"月球号运载火箭";"空间探测器";"苏/俄"
"嫦娥二号";"空间探测器";"中国"
"嫦娥三号探测器";"空间探测器";"中国"
"月球车2号";"空间探测器";"苏/俄"
"印度火星飞船";"空间探测器";"印度"
"月球大气与风尘环境探测器";"空间探测器";"美国"
"月球车1号";"空间探测器";"苏/俄"
"太空飞船1号";"航天飞机";"苏/俄"
"暴风雪（Buran）号航天飞机";"航天飞机";"苏/俄"
"航天飞机";"航天飞机";"美国"
"阿波罗11号（Apoiio 11）";"宇宙飞船";"美国"
"ATV自动转移飞行器";"宇宙飞船";"欧盟"
"上升号多人宇宙飞船（Voskhod）";"宇宙飞船";"苏/俄"
"东方1号";"宇宙飞船";"苏/俄"
"水星-红石3（Mercury Redstone，自由7号）";"宇宙飞船";"美国"
"进步M 宇宙飞船";"宇宙飞船";"苏/俄"
"联盟TMA宇宙飞船";"宇宙飞船";"苏/俄"
"神舟宇宙飞船";"宇宙飞船";"中国"
"HTV（H-Ⅱ转移飞船）";"宇宙飞船";"日本"
"神舟十号";"宇宙飞船";"中国"
"神舟二号飞船";"宇宙飞船";"中国"
"双子座3号 ";"宇宙飞船";"美国"
"光子（Foton）无人驾驶飞船";"宇宙飞船";"苏/俄"
"神舟六号载人飞船";"宇宙飞船";"中国"
"神舟九号";"宇宙飞船";"中国"
"神舟八号飞船";"宇宙飞船";"中国"
"神舟三号飞船";"宇宙飞船";"中国"
"神舟四号";"宇宙飞船";"中国"
"神舟一号飞船";"宇宙飞船";"中国"
"神舟七号";"宇宙飞船";"中国"
"神舟五号";"宇宙飞船";"中国"
"66式反步兵定向地雷";"地雷";"中国"
"72式塑料壳反坦克地雷 ";"地雷";"中国"
"GLD220反车底雷";"地雷";"中国"
"59式反步兵地雷";"地雷";"中国"
"M18A1阔刀地雷";"地雷";"美国"
"GLD260反坦克雷";"地雷";"中国"
"58式反步兵地雷";"地雷";"中国"
"TMK－2反车底雷";"地雷";"苏/俄"
"72式反步兵跳雷";"地雷";"中国"
"M67防步兵地雷";"地雷";"美国"
"72式金属壳反坦克地雷 ";"地雷";"中国"
"69式反步兵跳雷";"地雷";"中国"
"GLD214反履带雷";"地雷";"中国"
"MON-100地雷";"地雷";"苏/俄"
"DM24反履带雷";"地雷";"德国"
"M25防步兵地雷";"地雷";"美国"
"MAHF1反侧甲雷";"地雷";"法国"
"HPDF1反坦克两用雷";"地雷";"法国"
"M14地雷";"地雷";"美国"
"“突击队员”防步兵地雷";"地雷";"美国"
"17/4C“巨型猎枪”地雷";"地雷";"奥地利"
"M72防步兵布雷";"地雷";"美国"
"战区定向防御地雷 ";"地雷";"英国"
"MON-200反人员地雷";"地雷";"苏/俄"
"PARM－1反侧甲雷";"地雷";"德国"
"M24 反侧甲雷";"地雷";"美国"
"IMP反车底雷";"地雷";"英国"
"AT－2反车底雷";"地雷";"德国"
"FFV－028反坦克两用雷";"地雷";"瑞典"
"SB－MV/T反坦克两用雷";"地雷";"意大利"
"BLU－91/B反车底雷";"地雷";"美国"
"M19反履带雷";"地雷";"美国"
"TCE/3－6反履带雷";"地雷";"意大利"
"TM－46反履带雷";"地雷";"苏/俄"
"FSA－ATM反车底雷";"地雷";"意大利"
"L9A1反坦克两用雷";"地雷";"美国"
"六六式/GLD150防步兵定向雷";"地雷";"中国"
"LUGM—145型触发锚雷";"水雷";"伊拉克"
"伊拉克Sigee1400型沉底雷";"水雷";"伊拉克"
"TM/AS遥控上浮水雷";"水雷";"瑞士"
"沉-1型水雷";"水雷";"中国"
"MK13Mod6沉底水雷";"水雷";"美国"
"MK50/52/55/56/57沉底水雷 ";"水雷";"美国"
"MMI80型非触发锚雷";"水雷";"瑞典"
"“卡普托”MK60锚泊水雷";"水雷";"美国"
"英国VEMS多用途训练水雷";"水雷";"英国"
"“破坏者”(DST) MK36/40/41沉底水雷 ";"水雷";"美国"
"MCT15型非触发沉底雷";"水雷";"法国"
"美国MK67潜射布放自航式水雷";"水雷";"美国"
"“谢尔别依”/“里拉”/“阿波姆”空投水雷";"水雷";"苏/俄"
"沉-3型水雷";"水雷";"中国"
"“伊格德姆”-500沉底水雷";"水雷";"苏/俄"
"“快速打击”MK62/63/64/65水雷";"水雷";"美国"
"沉-5型水雷";"水雷";"中国"
"矩阵系列非触发锚雷";"水雷";"南非"
"“阿姆德”-500М/2М沉底水雷";"水雷";"苏/俄"
"沉-4型水雷";"水雷";"中国"
"漂-2型水雷";"水雷";"中国"
"“锚”（Mao）-4（M-4）声学系留水雷";"水雷";"中国"
"新型沉底雷";"水雷";"中国"
"沉-2型水雷";"水雷";"中国"
"锚-2型水雷";"水雷";"中国"
"MK50/52/55/56/57沉底水雷";"水雷";"美国"
"快速打击（Quickstrike）MK62/63/64/65水雷";"水雷";"美国"
"锚-3型水雷";"水雷";"中国"
"卡普托（Captor）MK60 锚泊水雷";"水雷";"美国"
"Sigee1400型沉底雷";"水雷";"伊拉克"
"阿姆德（AMД）- 500M/2M 沉底水雷";"水雷";"苏/俄"
"MO-90型非触发锚雷";"水雷";"西班牙"
